ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.1085392307788,0.08361631359851199,0.06455795088875199,0.105828830476288,0.11268948390956801,0.099746026030528,0.112580778609088,0.11926673134892798,0.112580778609088,0.120044841664768,0.1199647726252,0.120052468261312,0.11457352607876801,0.11266763338859201,0.117158993790208,0.11975352361028802
