ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.09536004784427199,0.0417304050028,0.126847291208128,0.100221110775232,0.12072318025523199,0.126156444154288,0.12416304158468801,0.12416304158468801,0.126847291208128,0.11751460240480001,0.12533693850692798,0.126156444154288,0.127734309166768,0.12028679620403201,0.1271790399148,0.12844941155123202,0.126983398731568,0.128496838013872
