ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.069021363193792,0.047550100324912005,0.013158128243968,0.0095581468672,0.0095581468672,0.0188223937612,0.008558326416832,0.0107825254828,0.004763379921712,0.0210687373888,0.009166440421311999,0.00626584912,0.005555070192688,0.005594390418688,0.007587855166912001,0.0062247173488000004,0.0050867862028,0.003815425684528,0.003909301983232,0.0051854929648,0.004100397365248,0.0064267194388480005,0.0037779592929280004
