ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.010962374172928,0.1312970512192,0.11588824989879998,0.1280529476332,0.135784507752448,0.108205802449072,0.133342813431808,0.1265735667148,0.11853106124228799,0.119164565735872,0.1176227642608
