ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.5952380952380952,0.7142857142857143,1.0,0.8333333333333334,0.75,0.8333333333333334,1.0,1.0,1.0
