ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.5952380952380952,1.0,0.75,0.5,1.0,0.6666666666666667,0.5714285714285714,1.0,1.0,0.4444444444444444
