ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.10667514512204801,0.124246840624432,0.11269108278519999,0.12492016127915201,0.095361560092672,0.12915307869107198,0.12915307869107198,0.12213976662419201,0.127275232346368,0.128714521811632,0.128997707213248,0.12055565249195199,0.127524452008192,0.12943996466603203,0.12626178803396798,0.129271049098288,0.126831183954352,0.129130718970112,0.1271234491468,0.12965933683499198
