ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.043840680100288,0.11998819224908798,0.098565645787072,0.12001978403987199,0.122228016033328,0.12425566273720001,0.112593032800432,0.12069752740331202,0.124408430626048,0.1229238314188,0.12157353091916799,0.12157353091916799,0.12219731804651199,0.122222534051248,0.11409682573124802,0.12191239470443202,0.124408430626048,0.12157353091916799,0.122305321178368
