ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.11690359742507199,0.014705057411007999,0.014705057411007999,0.013873428534832002,0.004517847443392,0.007464382759168,0.022342576282288,0.014314082748352,0.004834612557232,0.006768514625199999,0.009240073573552,0.043353347255728,0.011244338107648001
