l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,6.0,3.0,8.0,0.0,0.0,0.0,13.0
3.0,7.0,4.0,8.0,0.0,0.0,1.0,15.0
5.0,8.0,6.0,14.0,0.0,0.0,2.0,16.0
6.0,9.0,7.0,14.0,0.0,0.0,3.0,10.0
-0.0,8.0,3.0,15.0,0.0,0.0,6.0,16.0
3.0,8.0,5.0,15.0,0.0,0.0,7.0,16.0
3.0,6.0,6.0,7.0,1.0,1.0,8.0,10.0
6.0,7.0,7.0,9.0,1.0,1.0,9.0,13.0
7.0,7.0,8.0,13.0,1.0,1.0,10.0,14.0
4.0,7.0,6.0,8.0,1.0,1.0,11.0,14.0
6.0,8.0,7.0,9.0,2.0,2.0,12.0,1.0
6.0,5.0,8.0,7.0,3.0,3.0,14.0,4.0
6.0,5.0,8.0,7.0,3.0,3.0,15.0,0.0
1.0,7.0,3.0,8.0,7.0,7.0,18.0,1.0
6.0,9.0,7.0,11.0,11.0,11.0,23.0,5.0
6.0,11.0,7.0,13.0,12.0,12.0,24.0,3.0
3.0,6.0,4.0,7.0,13.0,13.0,25.0,0.0
