ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.091023127352368,0.07973136865427201,0.100773921421312,0.11493713459319999,0.11139535614443201,0.10634366304044801,0.11244175219844799,0.1152780425728,0.089561939393968,0.11565693906999999,0.115357011088048,0.10581265767659201,0.1059973900108,0.11336436612548799,0.1158667258732,0.11565693906999999,0.114110742104368,0.115576824447232,0.11200747457003199,0.111160272098752
