ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.1326660257392,0.010937370591232,0.0169862466112,0.11012432092000002,0.0052246860748000005,0.009588730674111999,0.006460631969200001,0.012195988729648,0.003806135317168
