ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.08829313349675201,0.09813589643564802,0.10023289495403201,0.0774345552748,0.102455408424112,0.11500904522795201,0.103014851134912,0.1053924563212,0.1180259713132,0.11382664278860799,0.115213055286832,0.118333163013568,0.11845947928120001
