ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.115698885917488,0.06800822952107201,0.011643326939392,0.013290754435072,0.0038113997632,0.010539303638272001,0.009335181303232,0.003781674403072,0.0037757922028
