ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.024071852384511996,0.027172609681407996,0.013453372614832,0.024570894699952,0.006484091281072,0.004761193665472,0.010377746788912,0.007417394731312,0.005203049808832,0.0128628865132,0.0058605492352479995,0.0058605492352479995
