ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.09046500770636799,0.085857998221312,0.0833630604748,0.100577912625088,0.0941497285228,0.10661865360179201,0.104299756038592,0.106495767059632,0.104889579781552,0.10631178796868801,0.103146206011648
