ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.12362653994372799,0.084456545255872,0.10480740547307199,0.14884538289668803,0.145536162235648,0.148662939752368,0.136893172783408,0.146432116678192,0.143879377795072,0.12374819994515202,0.14481002212100802,0.14618761725572801,0.136067490701872,0.148862454405568,0.1440543959692,0.148601751620272,0.14621802523,0.14873296455980797,0.14753129857604802,0.14832416908484797,0.14620749912836803,0.14302344231520003,0.14753129857604802
