ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.018402058804911997,0.12295404412000001,0.132858541064752,0.133428206055472,0.1347404048908,0.1347404048908,0.132858541064752,0.12522578674508802
