ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.5833333333333333,0.75,0.8333333333333334,1.0,0.5,0.41666666666666663,1.0,0.5,0.8333333333333334,0.6,1.0
