l_l_m,l_l_n,u_r_m,u_r_n,n,u
7.0,9.0,8.0,13.0,24.0,24.0
4.0,14.0,6.0,15.0,24.0,24.0
7.0,14.0,8.0,15.0,24.0,24.0
