ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.6190476190476191,0.8571428571428572,0.9166666666666666,1.0,1.0,0.08333333333333337,1.0,0.33333333333333337,0.75,1.0,1.0,1.0
