l_l_m,l_l_n,u_r_m,u_r_n,n,u
4.0,13.0,7.0,14.0,3.0,3.0
1.0,13.0,2.0,14.0,3.0,3.0
1.0,6.0,2.0,7.0,3.0,3.0
