ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.037910388041728006,0.114151424082352,0.10383906646931201,0.123474661824688,0.12163865027243201,0.12163865027243201,0.12299469806003199,0.12135254472908799,0.12233164174259199,0.12233164174259199,0.12321398123972802,0.12102570026079999,0.12415973413739201,0.12220334779436799,0.12102570026079999,0.12409855197279998,0.125628532,0.1258167841792,0.125475235674928,0.12489198851276798
