ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.021458225027247996,0.12288648114692802,0.12219896251283202,0.126825074496448,0.12288648114692802,0.12288648114692802,0.12947129541880004,0.132055272325168
