l_l_m,l_l_n,u_r_m,u_r_n,n,u
7.0,3.0,8.0,4.0,21.0,21.0
3.0,2.0,4.0,3.0,21.0,21.0
1.0,2.0,2.0,3.0,21.0,21.0
