ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.14047266138668799,0.1697376213772,0.175750763592112,0.174443038528768,0.174443038528768,0.19387406327603202,0.19261845795731197,0.19036906549043198,0.1927315256128,0.185611962222592,0.19268083687724802,0.1917219923692,0.1930955990848,0.170637928127152,0.170637928127152,0.18245279413139198,0.19346580125483198,0.188669836183552,0.15635207029580797,0.188582196686848,0.194194007996848,0.177778923222832,0.166171839796528,0.170637928127152,0.19387406327603202,0.18997212946220798,0.18474571466079998
