ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.163634208744112,0.161618085774592,0.150740024918272,0.145579364536768,0.138398064160768,0.1559277864448,0.163321402561792,0.165953465716912,0.163634208744112,0.1714574658112,0.15823779631763202,0.16989785868083201,0.16989785868083201,0.174701905150912,0.17443053664460798,0.173651102697472,0.17456369947,0.17719933896908802,0.17719933896908802,0.166134413992192,0.172331393163712,0.17710312723
