ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.030597040134592,0.127354763530672,0.103422025606192,0.1187062836208,0.1268789524108,0.125735934242752,0.12117323392,0.12083454666880002,0.128743556247088,0.12469373791979199,0.126871731187648,0.127354763530672,0.127354763530672,0.129096064134592,0.127354763530672,0.127954874919472
