ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.0946018808908,0.027812528709567998,0.103065007638832,0.111340682648512,0.11314174230879999,0.11314174230879999,0.081140925571072,0.092459891006512,0.111340682648512,0.097837877969152,0.113329654687168,0.11192664328043202
