ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.9428571428571428,0.8333333333333334,0.75,0.5,0.19999999999999996,0.6666666666666667,1.0,0.4545454545454546,1.0,0.5,1.0,0.8333333333333334,1.0
