ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.054383955194031997,0.12346475901611201,0.12268826204819203,0.128788229171248,0.128788229171248,0.13735127071787198,0.136785868634032,0.138422709169072,0.13093847057708802,0.13175843937280002,0.135934798077952,0.136627251441712,0.13383394849715197,0.138963581605312,0.138914797016752
