ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.1326660257392,0.010937370591232,0.004909017343408,0.0062838884243680004,0.0062838884243680004,0.009588730674111999,0.0044231471728000005,0.011154014406592,0.006585274094848,0.004247975632048,0.011686670544688
