ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.116671586652592,0.191762203866928,0.198552389247232,0.198552389247232,0.18716671908044796,0.18460447602539198,0.1975545184588,0.180398338234288,0.11742215142443199,0.189197299100608,0.169022520014848,0.195136805367808,0.19587272023340796,0.193610314516912,0.19716615806660798
