ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.124320732649648,0.12623794432000002,0.11516741062547199,0.12280575230080001,0.12303810410948803,0.115174391169328,0.1218242254192,0.126980064866608,0.11893534774604798,0.10868238535364799,0.11052538619084801,0.125713786789312,0.12585776994707198,0.126403219630528,0.12348676563755201,0.123910662538672,0.12742707993899202,0.12139465250680001,0.12139465250680001,0.11972032361267199,0.12413878769348802,0.1256368351372,0.126796194837952,0.128431000606768
