l_l_m,l_l_n,u_r_m,u_r_n,n,u
3.0,15.0,8.0,17.0,24.0,24.0
2.0,17.0,4.0,18.0,24.0,24.0
2.0,10.0,3.0,12.0,24.0,24.0
5.0,12.0,6.0,13.0,24.0,24.0
