ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.029715168216112,0.11079710122091199,0.11266816631084799,0.123107345169712,0.121273264768048,0.121273264768048,0.12098746107519998,0.12196552614092798,0.12196552614092798,0.12525896272076797,0.123791699505328,0.11876814833459201,0.12373058140460799,0.12525896272076797
