ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.036617786109232,0.138328149810112,0.125394463569328,0.13128299363319998,0.133591128724528,0.13587786283955203,0.1382072627212,0.138345913713328,0.138333880010752,0.138398064160768,0.126538602854848,0.13503168728396797,0.13503168728396797,0.137445015043888,0.1318288239628,0.1382072627212
