ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.031828245723952,0.1217639984128,0.11911240783916799,0.12575254574003197,0.137401569662128,0.13280376841619201,0.13658390009080001,0.138636557320192,0.13658390009080001,0.138636557320192,0.136725951415552,0.13048035961235202,0.137236408451008,0.13048035961235202,0.134383567786432
