ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.10902684951851202,0.07120186977860801,0.097315283591728,0.092610654335152,0.120315689544112,0.1344141890368,0.121385355543808,0.13033339207475197,0.127346420269312,0.134415323205568,0.132224354619568,0.133122919206832,0.13365903432068799,0.13329871105119998,0.134415323205568,0.131801231594752,0.121305521318848,0.1276185107212,0.13200568960235198
