ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.6428571428571428,1.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
