ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.102869598282928,0.016030897525168,0.018857652969471998,0.006887441167792,0.015688227838911998,0.005501930711488,0.0164807907568,0.012367212526527999,0.006635739740848001,0.024465658831791998,0.006650343938608,0.009658386112768,0.023180438185648,0.005632150536448,0.004631655558832,0.004011013261312001
