ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.12740037679556798,0.125322005643712,0.11639661818603197,0.10785171847940801,0.10534296584319999,0.14356733047172798,0.13640655379379202,0.131974703798272,0.144471032840752,0.14152573856708803,0.146781579779008,0.14356733047172798,0.146868847231408
