ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.1101745591468,0.081609409154608,0.10725633646892802,0.09224586268000001,0.116172496595248,0.128978709528832,0.1101745591468,0.113001945203968,0.124572302333872
