ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.072222386535088,0.1273931450368,0.124191707430832,0.117505950949312,0.11905591243667199,0.107923659255232,0.13503282333279998,0.13503282333279998,0.128107010511808,0.1273931450368,0.12289581834035201,0.124191707430832
