ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.0817976098348,0.063196779556528,0.057895345422592004,0.07742746998880001,0.08131345406771201,0.080645529875632,0.08619947596211201,0.08812596476651201,0.0783312266752,0.09327004432,0.091280975147008,0.093211493324848,0.09306041636075199,0.092334148804528,0.090124720415152,0.089055505465648,0.0887242989868,0.092808963095488,0.09316646214596801,0.08371352135679999
