ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.11421352724920002,0.014703025149952,0.014703025149952,0.008302734459952001,0.006522460619199999,0.007975098063807999,0.004047316910512,0.005453215012528,0.012375197476288,0.0052827166528
