ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.1146850333612,0.203620131432448,0.203620131432448,0.20088630500920002,0.201763075558192,0.20750045188940802,0.2070108026368,0.204009505367488,0.20670066361139197,0.207323803702528
