l_l_m,l_l_n,u_r_m,u_r_n,n,u
9.0,2.0,10.0,16.0,18.0,18.0
9.0,16.0,10.0,17.0,18.0,18.0
8.0,13.0,9.0,16.0,18.0,18.0
7.0,3.0,8.0,5.0,18.0,18.0
8.0,3.0,9.0,6.0,18.0,18.0
8.0,3.0,9.0,6.0,18.0,18.0
6.0,13.0,7.0,14.0,18.0,18.0
