ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.066182891973568,0.036315697550128,0.014552724145408001,0.020492988920367997,0.0101892567148,0.024050144868352,0.007232501030848,0.004452420965632,0.015437670795952,0.008225808883648001,0.0060205406456320006,0.004684077155248,0.006756437943088001,0.012609644074432,0.006408657923632001,0.004507563616432,0.004601087555632001,0.035688203105199996,0.004980028852672
