ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.1875,0.8571428571428572,1.0,0.9166666666666666,1.0,0.1428571428571429,0.08333333333333337,0.125,1.0,1.0,0.625,0.5
