ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.023165691912447998,0.1235478412528,0.123368496301312,0.125869955817472,0.123368496301312,0.12363039278080001,0.125724306657328,0.12344165355140799,0.125715447800368,0.12199017750596801,0.12199017750596801,0.125859431632048,0.11511210840107197,0.12282936492932799
