ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.12628119688748798,0.006656376640768,0.009760662443968,0.0043191935365120004,0.019122203067568,0.005449758558208,0.004910268262192,0.0042517064497119995
