ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.875,0.8571428571428572,0.9166666666666666,0.5,0.4285714285714286,0.19999999999999996,0.25,1.0,1.0,1.0
