ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.10160347594796801,0.015570561305392,0.0112466464972,0.0347388041932,0.006813336375232,0.012008073107248,0.005564505815728,0.005564505815728,0.004078355044912
