ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.071791962131392,0.14627650866999997,0.11386301102080001,0.1468647469888,0.153341176553728,0.15465275643212803,0.14815489124651202,0.14643153157119998,0.1484494102528,0.13897448724932798,0.15208658746820802,0.15282841595027202,0.155434532503552,0.14986977922859201,0.146350210106032,0.155016564603568,0.15184633198796801,0.1514509608652,0.1514509608652,0.15550812418091198,0.150886135594672,0.152019538968832,0.15568946675756798,0.14810846992
