ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.072746747083312,0.038085177557248,0.007548496357552,0.0041416996300000005,0.012728362475968,0.005565134884912001,0.0037228664360320005,0.0038563125388,0.0049490536012,0.004292131615792
