ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.9047619047619048,0.8571428571428572,0.16666666666666663,0.06666666666666665,0.16666666666666663,0.16666666666666663,1.0,0.25,0.8333333333333334
