l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
6.0,0.0,7.0,1.0,0.0
7.0,0.0,10.0,4.0,1.0
7.0,4.0,10.0,16.0,1.0
7.0,16.0,10.0,20.0,1.0
6.0,19.0,7.0,20.0,2.0
6.0,15.0,7.0,16.0,3.0
5.0,9.0,6.0,11.0,4.0
5.0,5.0,6.0,7.0,5.0
6.0,3.0,7.0,12.0,6.0
