ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.036378882557872,0.075719485140928,0.087101542188592,0.0639049647472,0.089090521796608,0.07952463101132799,0.07736560008683199,0.08631860485119999,0.089055505465648,0.088401354721072
