ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.12551009507987199,0.011063426278192,0.016569711768112,0.0060587568268,0.0203613172288,0.004211917475632,0.007523224016128,0.003737720241088,0.003789104996608,0.003704301979072,0.0037922012241280003,0.015469007482672001,0.0132626102848,0.003691308709888
