ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.06630026158124801,0.127832321663152,0.11548651687244799,0.14052279755320002,0.14052279755320002,0.1407332102128,0.13657705559684802,0.138607884371392,0.138420989698048,0.13861075156907202,0.140834710601152,0.136488658732288,0.136159776736432,0.14052279755320002
