ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.12551009507987199,0.011063426278192,0.0187124835328,0.006958409426368,0.006958409426368,0.016569711768112,0.0060587568268,0.004942484181952,0.007523224016128,0.004940920090672,0.003737720241088,0.006107729919999999,0.006290218670128,0.003905272658608
