ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.09490672441067201,0.08171597588919999,0.06802915078916799,0.0956671937008,0.11094391127852801,0.10862501058764801,0.121895963947312,0.114689859039232,0.1207171762252,0.11881428284075202,0.120825264761008,0.11643434565035199,0.12283870059520002,0.120776129409328,0.121070500119808,0.12268387065644801,0.121895963947312,0.12089024335916801,0.11490976969619202,0.11490976969619202,0.12259715200000001,0.12089024335916801,0.12103498755908798
