ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.118689462701872,0.091810315589632,0.1267317794032,0.152288986545088,0.153039509906992,0.153724083084592,0.159731709972928,0.15908546732876802
